Window,Error,Variance
717,1430.951048162757,1182.6683869719348
718,1436.620181032793,1181.8736922651333
719,1441.4468128062463,1182.2981157056277
720,1447.6251466745575,1182.18850381898
721,1449.4965254803246,1166.2628351907708
722,1452.574737423346,1165.561348596071
723,1458.0376303251971,1163.694013093542
724,1461.087447638125,1151.1803842328814
725,1465.375912364309,1150.250400970625
726,1470.6442951109586,1149.5916331798762
727,1471.6743991760711,1140.2305220714402
728,1479.1168764386828,1126.6725729776742
729,1482.8863240040723,1115.3567124497613
730,1485.9675787731542,1096.0270535665004
731,1490.9288190310936,1095.9006759186705
732,1494.7724129991186,1081.226350253695
733,1504.8851852480634,1080.6217804236449
734,1507.6053125609337,1072.136382691401
735,1511.423191709908,1058.8505572907043
736,1516.2042383510063,1058.453917833094
737,1543.912062843716,1038.736300825326
738,1534.9196964129865,1148.635288017519
739,1530.8692303410662,1069.4831270539637
740,1537.188307680187,1069.4091298343901
741,1541.5861737192886,1070.2912161784175
742,1542.6776629192334,1063.3656970060283
743,1549.1066283702905,1058.971385417255
744,1552.010768567879,1058.2236134123657
745,1557.742463521102,1057.142653871423
746,1561.0368739092771,1051.0835505582559
747,1566.4782816374445,1051.2458260777164
748,1571.2062421075666,1048.9631697805912
749,1577.8648423750994,1048.7508468805147
750,1582.4592598780923,1048.6697760195068
751,1587.7154340686752,1048.8411128090424
752,1593.2853051380202,1048.479324411064
753,1596.5885594006647,1043.5625830826657
754,1601.653523854029,1044.1683128767538
755,1607.1887260491771,1028.8412792654274
756,1612.7753839847073,1029.1007048608885
757,1617.9151654868774,1021.483510784209
758,1627.8350685858472,1022.2795484771292
759,1637.8366167738477,1021.8323616822495
760,1642.6429177650064,1017.6847454550762
761,1651.5262494343626,1016.6611252733675
762,1658.6551836502122,1016.3662767323962
